lat,lon,streak,sst_media
24.76,-112.85,5,26.165399999999998
24.76,-112.84,5,26.175400000000003
24.76,-112.83,5,26.193
24.76,-112.82,5,26.214599999999997
24.76,-112.81,5,26.2412
24.76,-112.8,5,26.2738
24.77,-113.75,5,25.247999999999998
24.77,-113.74,5,25.2466
24.77,-113.73,5,25.252000000000002
24.77,-113.72,5,25.2658
24.77,-113.71,5,25.2878
24.77,-113.7,5,25.3136
24.77,-113.69,5,25.338199999999997
24.77,-113.68,5,25.358800000000002
24.77,-113.67,5,25.379399999999997
24.77,-113.66,5,25.404400000000003
24.77,-113.65,5,25.436600000000002
24.77,-113.64,5,25.472
24.77,-113.63,5,25.506999999999998
24.77,-113.62,5,25.5416
24.77,-113.61,5,25.5748
24.77,-113.6,5,25.6042
24.77,-113.59,5,25.6284
24.77,-113.58,5,25.6462
24.77,-113.57,5,25.659000000000002
24.77,-113.56,5,25.6706
24.77,-113.55,5,25.6834
24.77,-113.54,5,25.6998
24.77,-113.53,5,25.7118
24.77,-113.52,5,25.712600000000002
24.77,-113.51,5,25.701600000000003
24.77,-113.5,5,25.687599999999996
24.77,-113.49,5,25.678800000000003
24.77,-113.48,5,25.677
24.77,-113.47,5,25.682
24.77,-113.46,5,25.6974
24.77,-113.45,5,25.723599999999998
24.77,-113.44,5,25.7568
24.77,-113.43,5,25.7914
24.77,-113.42,5,25.8224
24.77,-113.41,5,25.8476
24.77,-113.4,5,25.8688
24.77,-113.39,5,25.8884
24.77,-113.38,5,25.9052
24.77,-113.37,5,25.9156
24.77,-113.36,5,25.916800000000002
24.77,-113.35,5,25.9082
24.77,-113.34,5,25.8918
24.77,-113.33,5,25.875
24.77,-113.32,5,25.863400000000002
24.77,-113.31,5,25.8568
24.77,-113.3,5,25.854599999999998
24.77,-113.29,5,25.863199999999996
24.77,-113.28,5,25.8868
24.77,-113.27,5,25.923800000000007
24.77,-113.26,5,25.9704
24.77,-113.25,5,26.019599999999997
24.77,-113.24,5,26.0628
24.77,-113.23,5,26.0988
24.77,-113.22,5,26.131399999999996
24.77,-113.21,5,26.163599999999995
24.77,-113.2,5,26.195600000000002
24.77,-113.19,5,26.2298
24.77,-113.18,5,26.2738
24.77,-113.17,5,26.330000000000002
24.77,-113.16,5,26.386199999999995
24.77,-113.15,5,26.43
24.77,-113.14,5,26.455599999999997
24.77,-113.13,5,26.4626
24.77,-113.07,5,26.282799999999998
24.77,-113.06,5,26.2166
24.77,-113.05,5,26.1504
24.77,-113.04,5,26.093
24.77,-113.03,5,26.051399999999994
24.77,-113.02,5,26.0296
24.77,-113.01,5,26.0252
24.77,-113.0,5,26.034399999999998
24.77,-112.99,5,26.0514
24.77,-112.98,5,26.072200000000002
24.77,-112.97,5,26.0928
24.77,-112.96,5,26.1094
24.77,-112.95,5,26.119
24.77,-112.94,5,26.1218
24.77,-112.93,5,26.119600000000002
24.77,-112.92,5,26.115199999999998
24.77,-112.91,5,26.1154
24.77,-112.9,5,26.126600000000003
24.77,-112.89,5,26.144799999999996
24.77,-112.88,5,26.157599999999995
24.77,-112.87,5,26.159200000000006
24.77,-112.86,5,26.156799999999997
24.77,-112.85,5,26.1582
24.77,-112.84,5,26.168400000000002
24.77,-112.83,5,26.188200000000002
24.77,-112.82,5,26.215400000000006
24.77,-112.81,5,26.249199999999995
24.77,-112.8,5,26.287
24.78,-113.75,5,25.1946
24.78,-113.74,5,25.1934
24.78,-113.73,5,25.1986
24.78,-113.72,5,25.216199999999997
24.78,-113.71,5,25.2436
24.78,-113.7,5,25.2734
24.78,-113.69,5,25.301800000000004
24.78,-113.68,5,25.3284
24.78,-113.67,5,25.3572
24.78,-113.66,5,25.392000000000003
24.78,-113.65,5,25.432199999999998
24.78,-113.64,5,25.4724
24.78,-113.63,5,25.510399999999997
24.78,-113.62,5,25.5476
24.78,-113.61,5,25.5842
24.78,-113.6,5,25.6168
24.78,-113.59,5,25.643400000000003
24.78,-113.58,5,25.662599999999998
24.78,-113.57,5,25.674
24.78,-113.56,5,25.6824
24.78,-113.55,5,25.693999999999996
24.78,-113.54,5,25.710199999999997
24.78,-113.53,5,25.723000000000003
24.78,-113.52,5,25.721799999999995
24.78,-113.51,5,25.7072
24.78,-113.5,5,25.687
24.78,-113.49,5,25.669400000000003
24.78,-113.48,5,25.6598
24.78,-113.47,5,25.662199999999995
24.78,-113.46,5,25.68
24.78,-113.45,5,25.712200000000003
24.78,-113.44,5,25.750999999999998
24.78,-113.43,5,25.7874
24.78,-113.42,5,25.816400000000005
24.78,-113.41,5,25.839
24.78,-113.4,5,25.8584
24.78,-113.39,5,25.876600000000003
24.78,-113.38,5,25.893
24.78,-113.37,5,25.9032
24.78,-113.36,5,25.9046
24.78,-113.35,5,25.8964
24.78,-113.34,5,25.879399999999997
24.78,-113.33,5,25.8584
24.78,-113.32,5,25.8396
24.78,-113.31,5,25.827800000000003
24.78,-113.3,5,25.826800000000002
24.78,-113.29,5,25.837200000000003
24.78,-113.28,5,25.858600000000003
24.78,-113.27,5,25.8932
24.78,-113.26,5,25.940199999999997
24.78,-113.25,5,25.994
24.78,-113.24,5,26.043200000000002
24.78,-113.23,5,26.0848
24.78,-113.22,5,26.1226
24.78,-113.21,5,26.160000000000004
24.78,-113.2,5,26.196000000000005
24.78,-113.19,5,26.2334
24.78,-113.18,5,26.28
24.78,-113.17,5,26.3382
24.78,-113.16,5,26.3962
24.78,-113.15,5,26.4418
24.78,-113.14,5,26.4718
24.78,-113.13,5,26.487399999999997
24.78,-113.06,5,26.2366
24.78,-113.05,5,26.1592
24.78,-113.04,5,26.093200000000003
24.78,-113.03,5,26.047199999999997
24.78,-113.02,5,26.0252
24.78,-113.01,5,26.022000000000002
24.78,-113.0,5,26.031999999999993
24.78,-112.99,5,26.05
24.78,-112.98,5,26.0738
24.78,-112.97,5,26.0982
24.78,-112.96,5,26.1156
24.78,-112.95,5,26.124200000000002
24.78,-112.94,5,26.125400000000003
24.78,-112.93,5,26.1218
24.78,-112.92,5,26.118000000000002
24.78,-112.91,5,26.1184
24.78,-112.9,5,26.1278
24.78,-112.89,5,26.1432
24.78,-112.88,5,26.1536
24.78,-112.87,5,26.154200000000003
24.78,-112.86,5,26.151999999999997
24.78,-112.85,5,26.154199999999996
24.78,-112.84,5,26.165
24.78,-112.83,5,26.186
24.78,-112.82,5,26.216200000000004
24.78,-112.81,5,26.2534
24.78,-112.8,5,26.2906
24.79,-113.75,5,25.147399999999998
24.79,-113.74,5,25.149
24.79,-113.73,5,25.158399999999997
24.79,-113.72,5,25.179799999999997
24.79,-113.71,5,25.2106
24.79,-113.7,5,25.243599999999997
24.79,-113.69,5,25.276
24.79,-113.68,5,25.3086
24.79,-113.67,5,25.3436
24.79,-113.66,5,25.3838
24.79,-113.65,5,25.4282
24.79,-113.64,5,25.471600000000002
24.79,-113.63,5,25.511600000000005
24.79,-113.62,5,25.5494
24.79,-113.61,5,25.585199999999997
24.79,-113.6,5,25.6176
24.79,-113.59,5,25.645
24.79,-113.58,5,25.667
24.79,-113.57,5,25.682
24.79,-113.56,5,25.6918
24.79,-113.55,5,25.701599999999996
24.79,-113.54,5,25.7146
24.79,-113.53,5,25.723400000000005
24.79,-113.52,5,25.72
24.79,-113.51,5,25.7036
24.79,-113.5,5,25.679000000000002
24.79,-113.49,5,25.655600000000003
24.79,-113.48,5,25.642200000000003
24.79,-113.47,5,25.6428
24.79,-113.46,5,25.660800000000002
24.79,-113.45,5,25.694599999999998
24.79,-113.44,5,25.7348
24.79,-113.43,5,25.7716
24.79,-113.42,5,25.8008
24.79,-113.41,5,25.8242
24.79,-113.4,5,25.8428
24.79,-113.39,5,25.858600000000003
24.79,-113.38,5,25.871199999999998
24.79,-113.37,5,25.879
24.79,-113.36,5,25.880599999999998
24.79,-113.35,5,25.8748
24.79,-113.34,5,25.8618
24.79,-113.33,5,25.8428
24.79,-113.32,5,25.8236
24.79,-113.31,5,25.812
24.79,-113.3,5,25.8136
24.79,-113.29,5,25.824599999999997
24.79,-113.28,5,25.8414
24.79,-113.27,5,25.8678
24.79,-113.26,5,25.9096
24.79,-113.25,5,25.9626
24.79,-113.24,5,26.0156
24.79,-113.23,5,26.0642
24.79,-113.22,5,26.110000000000003
24.79,-113.21,5,26.153
24.79,-113.2,5,26.195
24.79,-113.19,5,26.24
24.79,-113.18,5,26.291800000000002
24.79,-113.17,5,26.3512
24.79,-113.16,5,26.4086
24.79,-113.15,5,26.455399999999997
24.79,-113.14,5,26.4904
24.79,-113.13,5,26.515200000000004
24.79,-113.06,5,26.2634
24.79,-113.05,5,26.173400000000004
24.79,-113.04,5,26.0962
24.79,-113.03,5,26.0426
24.79,-113.02,5,26.0168
24.79,-113.01,5,26.0118
24.79,-113.0,5,26.0186
24.79,-112.99,5,26.035200000000003
24.79,-112.98,5,26.0596
24.79,-112.97,5,26.086400000000005
24.79,-112.96,5,26.1082
24.79,-112.95,5,26.120600000000003
24.79,-112.94,5,26.1224
24.79,-112.93,5,26.1184
24.79,-112.92,5,26.115999999999996
24.79,-112.91,5,26.117600000000003
24.79,-112.9,5,26.124000000000002
24.79,-112.89,5,26.1332
24.79,-112.88,5,26.139
24.79,-112.87,5,26.138599999999997
24.79,-112.86,5,26.1378
24.79,-112.85,5,26.141399999999997
24.79,-112.84,5,26.1548
24.79,-112.83,5,26.1786
24.79,-112.82,5,26.209000000000003
24.79,-112.81,5,26.243000000000002
24.79,-112.8,5,26.275600000000004
24.8,-113.75,5,25.1078
24.8,-113.74,5,25.115599999999997
24.8,-113.73,5,25.1314
24.8,-113.72,5,25.157000000000004
24.8,-113.71,5,25.1894
24.8,-113.7,5,25.224000000000004
24.8,-113.69,5,25.2596
24.8,-113.68,5,25.2966
24.8,-113.67,5,25.334799999999998
24.8,-113.66,5,25.3754
24.8,-113.65,5,25.4188
24.8,-113.64,5,25.463
24.8,-113.63,5,25.503800000000002
24.8,-113.62,5,25.5392
24.8,-113.61,5,25.5704
24.8,-113.6,5,25.599200000000003
24.8,-113.59,5,25.6272
24.8,-113.58,5,25.653399999999998
24.8,-113.57,5,25.674799999999998
24.8,-113.56,5,25.6894
24.8,-113.55,5,25.6988
24.8,-113.54,5,25.7052
24.8,-113.53,5,25.708199999999998
24.8,-113.52,5,25.702999999999996
24.8,-113.51,5,25.686400000000003
24.8,-113.5,5,25.6612
24.8,-113.49,5,25.6368
24.8,-113.48,5,25.6236
24.8,-113.47,5,25.6238
24.8,-113.46,5,25.6398
24.8,-113.45,5,25.6702
24.8,-113.44,5,25.707
24.8,-113.43,5,25.7426
24.8,-113.42,5,25.7742
24.8,-113.41,5,25.800199999999997
24.8,-113.4,5,25.819799999999997
24.8,-113.39,5,25.831
24.8,-113.38,5,25.837800000000005
24.8,-113.37,5,25.842000000000002
24.8,-113.36,5,25.843799999999998
24.8,-113.35,5,25.842000000000002
24.8,-113.34,5,25.834999999999997
24.8,-113.33,5,25.824399999999997
24.8,-113.32,5,25.8128
24.8,-113.31,5,25.807399999999994
24.8,-113.3,5,25.812599999999996
24.8,-113.29,5,25.8238
24.8,-113.28,5,25.835199999999997
24.8,-113.27,5,25.853999999999996
24.8,-113.26,5,25.887800000000006
24.8,-113.25,5,25.9364
24.8,-113.24,5,25.9912
24.8,-113.23,5,26.0462
24.8,-113.22,5,26.0976
24.8,-113.21,5,26.144399999999997
24.8,-113.2,5,26.193199999999997
24.8,-113.19,5,26.2468
24.8,-113.18,5,26.3048
24.8,-113.17,5,26.3642
24.8,-113.16,5,26.419999999999998
24.8,-113.15,5,26.468200000000003
24.8,-113.14,5,26.5084
24.8,-113.13,5,26.540799999999997
24.8,-113.06,5,26.293599999999998
24.8,-113.05,5,26.189999999999998
24.8,-113.04,5,26.1004
24.8,-113.03,5,26.036399999999997
24.8,-113.02,5,26.0032
24.8,-113.01,5,25.991999999999997
24.8,-113.0,5,25.993600000000004
24.8,-112.99,5,26.0058
24.8,-112.98,5,26.0272
24.8,-112.97,5,26.054600000000004
24.8,-112.96,5,26.082800000000002
24.8,-112.95,5,26.1022
24.8,-112.94,5,26.107
24.8,-112.93,5,26.102999999999998
24.8,-112.92,5,26.1024
24.8,-112.91,5,26.1056
24.8,-112.9,5,26.108600000000003
24.8,-112.89,5,26.1104
24.8,-112.88,5,26.1104
24.8,-112.87,5,26.109199999999998
24.8,-112.86,5,26.1096
24.8,-112.85,5,26.1164
24.8,-112.84,5,26.1336
24.8,-112.83,5,26.1606
24.8,-112.82,5,26.190000000000005
24.8,-112.81,5,26.2172
24.8,-112.8,5,26.2446
24.81,-113.75,5,25.0784
24.81,-113.74,5,25.0918
24.81,-113.73,5,25.114
24.81,-113.72,5,25.1436
24.81,-113.71,5,25.1774
24.81,-113.7,5,25.212400000000002
24.81,-113.69,5,25.249599999999997
24.81,-113.68,5,25.287799999999997
24.81,-113.67,5,25.326
24.81,-113.66,5,25.364
24.81,-113.65,5,25.4032
24.81,-113.64,5,25.443800000000003
24.81,-113.63,5,25.4824
24.81,-113.62,5,25.5148
24.81,-113.61,5,25.5416
24.81,-113.6,5,25.5668
24.81,-113.59,5,25.5944
24.81,-113.58,5,25.6228
24.81,-113.57,5,25.648000000000003
24.81,-113.56,5,25.6644
24.81,-113.55,5,25.6726
24.81,-113.54,5,25.675
24.81,-113.53,5,25.6736
24.81,-113.52,5,25.666800000000002
24.81,-113.51,5,25.650799999999997
24.81,-113.5,5,25.6264
24.81,-113.49,5,25.6044
24.81,-113.48,5,25.592999999999996
24.81,-113.47,5,25.595
24.81,-113.46,5,25.611
24.81,-113.45,5,25.6392
24.81,-113.44,5,25.673000000000002
24.81,-113.43,5,25.706200000000003
24.81,-113.42,5,25.7378
24.81,-113.41,5,25.7652
24.81,-113.4,5,25.785400000000003
24.81,-113.39,5,25.7942
24.81,-113.38,5,25.7968
24.81,-113.37,5,25.798400000000004
24.81,-113.36,5,25.799
24.81,-113.35,5,25.799200000000003
24.81,-113.34,5,25.799
24.81,-113.33,5,25.799
24.81,-113.32,5,25.799799999999998
24.81,-113.31,5,25.804000000000002
24.81,-113.3,5,25.813799999999997
24.81,-113.29,5,25.825200000000002
24.81,-113.28,5,25.8358
24.81,-113.27,5,25.8524
24.81,-113.26,5,25.8838
24.81,-113.25,5,25.928800000000003
24.81,-113.24,5,25.982
24.81,-113.23,5,26.0366
24.81,-113.22,5,26.087199999999996
24.81,-113.21,5,26.133599999999994
24.81,-113.2,5,26.1832
24.81,-113.19,5,26.240000000000002
24.81,-113.18,5,26.300400000000003
24.81,-113.17,5,26.359199999999998
24.81,-113.16,5,26.4144
24.81,-113.15,5,26.466
24.81,-113.14,5,26.512400000000003
24.81,-113.13,5,26.5522
24.81,-113.06,5,26.3208
24.81,-113.05,5,26.2072
24.81,-113.04,5,26.105399999999996
24.81,-113.03,5,26.0298
24.81,-113.02,5,25.985999999999997
24.81,-113.01,5,25.967000000000002
24.81,-113.0,5,25.9634
24.81,-112.99,5,25.9712
24.81,-112.98,5,25.987000000000002
24.81,-112.97,5,26.0108
24.81,-112.96,5,26.040000000000003
24.81,-112.95,5,26.063599999999997
24.81,-112.94,5,26.07
24.81,-112.93,5,26.065800000000003
24.81,-112.92,5,26.065999999999995
24.81,-112.91,5,26.0716
24.81,-112.9,5,26.074400000000004
24.81,-112.89,5,26.073200000000003
24.81,-112.88,5,26.070999999999998
24.81,-112.87,5,26.069800000000004
24.81,-112.86,5,26.0728
24.81,-112.85,5,26.0836
24.81,-112.84,5,26.1048
24.81,-112.83,5,26.1338
24.81,-112.82,5,26.162200000000002
24.81,-112.81,5,26.1852
24.81,-112.8,5,26.211599999999997
24.82,-113.75,5,25.0582
24.82,-113.74,5,25.075200000000002
24.82,-113.73,5,25.101399999999998
24.82,-113.72,5,25.133999999999997
24.82,-113.71,5,25.1696
24.82,-113.7,5,25.2046
24.82,-113.69,5,25.24
24.82,-113.68,5,25.275
24.82,-113.67,5,25.3106
24.82,-113.66,5,25.3454
24.82,-113.65,5,25.3794
24.82,-113.64,5,25.4136
24.82,-113.63,5,25.446400000000004
24.82,-113.62,5,25.474800000000002
24.82,-113.61,5,25.5
24.82,-113.6,5,25.524399999999996
24.82,-113.59,5,25.5508
24.82,-113.58,5,25.5784
24.82,-113.57,5,25.6012
24.82,-113.56,5,25.614600000000003
24.82,-113.55,5,25.620600000000003
24.82,-113.54,5,25.622400000000006
24.82,-113.53,5,25.620400000000007
24.82,-113.52,5,25.612600000000004
24.82,-113.51,5,25.596
24.82,-113.5,5,25.5732
24.82,-113.49,5,25.5546
24.82,-113.48,5,25.5466
24.82,-113.47,5,25.5524
24.82,-113.46,5,25.5724
24.82,-113.45,5,25.6022
24.82,-113.44,5,25.6356
24.82,-113.43,5,25.6664
24.82,-113.42,5,25.6946
24.82,-113.41,5,25.7202
24.82,-113.4,5,25.739600000000003
24.82,-113.39,5,25.749200000000002
24.82,-113.38,5,25.751800000000003
24.82,-113.37,5,25.7514
24.82,-113.36,5,25.750799999999998
24.82,-113.35,5,25.751600000000003
24.82,-113.34,5,25.7562
24.82,-113.33,5,25.765599999999996
24.82,-113.32,5,25.780400000000004
24.82,-113.31,5,25.795799999999996
24.82,-113.3,5,25.8096
24.82,-113.29,5,25.8238
24.82,-113.28,5,25.839399999999994
24.82,-113.27,5,25.862800000000004
24.82,-113.26,5,25.8984
24.82,-113.25,5,25.9446
24.82,-113.24,5,25.992
24.82,-113.23,5,26.037799999999997
24.82,-113.22,5,26.079
24.82,-113.21,5,26.1188
24.82,-113.2,5,26.162199999999995
24.82,-113.19,5,26.214
24.82,-113.18,5,26.2706
24.82,-113.17,5,26.327999999999996
24.82,-113.16,5,26.385200000000005
24.82,-113.15,5,26.441200000000002
24.82,-113.14,5,26.494800000000005
24.82,-113.13,5,26.543
24.82,-113.06,5,26.3422
24.82,-113.05,5,26.223000000000003
24.82,-113.04,5,26.110599999999998
24.82,-113.03,5,26.023000000000003
24.82,-113.02,5,25.968600000000002
24.82,-113.01,5,25.941999999999997
24.82,-113.0,5,25.934200000000004
24.82,-112.99,5,25.938
24.82,-112.98,5,25.946800000000003
24.82,-112.97,5,25.961599999999997
24.82,-112.96,5,25.9844
24.82,-112.95,5,26.005399999999998
24.82,-112.94,5,26.0106
24.82,-112.93,5,26.0058
24.82,-112.92,5,26.0068
24.82,-112.91,5,26.015800000000002
24.82,-112.9,5,26.023000000000003
24.82,-112.89,5,26.024399999999996
24.82,-112.88,5,26.024
24.82,-112.87,5,26.024199999999997
24.82,-112.86,5,26.030600000000003
24.82,-112.85,5,26.0466
24.82,-112.84,5,26.0702
24.82,-112.83,5,26.098000000000003
24.82,-112.82,5,26.125999999999998
24.82,-112.81,5,26.1526
24.82,-112.8,5,26.1846
24.83,-113.75,5,25.0392
24.83,-113.74,5,25.0574
24.83,-113.73,5,25.084600000000002
24.83,-113.72,5,25.1188
24.83,-113.71,5,25.1552
24.83,-113.7,5,25.189600000000002
24.83,-113.69,5,25.221799999999998
24.83,-113.68,5,25.2526
24.83,-113.67,5,25.2836
24.83,-113.66,5,25.314
24.83,-113.65,5,25.3432
24.83,-113.64,5,25.370800000000003
24.83,-113.63,5,25.397799999999997
24.83,-113.62,5,25.4238
24.83,-113.61,5,25.4484
24.83,-113.6,5,25.4728
24.83,-113.59,5,25.498200000000004
24.83,-113.58,5,25.5228
24.83,-113.57,5,25.542
24.83,-113.56,5,25.5524
24.83,-113.55,5,25.5566
24.83,-113.54,5,25.5576
24.83,-113.53,5,25.5552
24.83,-113.52,5,25.5464
24.83,-113.51,5,25.5298
24.83,-113.5,5,25.509800000000002
24.83,-113.49,5,25.4942
24.83,-113.48,5,25.4906
24.83,-113.47,5,25.5022
24.83,-113.46,5,25.5274
24.83,-113.45,5,25.5614
24.83,-113.44,5,25.595800000000004
24.83,-113.43,5,25.624599999999997
24.83,-113.42,5,25.6484
24.83,-113.41,5,25.6706
24.83,-113.4,5,25.6884
24.83,-113.39,5,25.6988
24.83,-113.38,5,25.701999999999998
24.83,-113.37,5,25.702800000000003
24.83,-113.36,5,25.7038
24.83,-113.35,5,25.7072
24.83,-113.34,5,25.715000000000003
24.83,-113.33,5,25.731199999999994
24.83,-113.32,5,25.755000000000003
24.83,-113.31,5,25.779200000000003
24.83,-113.3,5,25.798399999999997
24.83,-113.29,5,25.818400000000004
24.83,-113.28,5,25.844600000000003
24.83,-113.27,5,25.879399999999997
24.83,-113.26,5,25.9224
24.83,-113.25,5,25.968200000000003
24.83,-113.24,5,26.0086
24.83,-113.23,5,26.0422
24.83,-113.22,5,26.071800000000003
24.83,-113.21,5,26.101
24.83,-113.2,5,26.135199999999998
24.83,-113.19,5,26.1774
24.83,-113.18,5,26.2272
24.83,-113.17,5,26.282
24.83,-113.16,5,26.3402
24.83,-113.15,5,26.3998
24.83,-113.14,5,26.4586
24.83,-113.13,5,26.513600000000004
24.83,-113.06,5,26.360400000000006
24.83,-113.05,5,26.236399999999996
24.83,-113.04,5,26.113400000000002
24.83,-113.03,5,26.014999999999997
24.83,-113.02,5,25.9532
24.83,-113.01,5,25.9212
24.83,-113.0,5,25.909
24.83,-112.99,5,25.907400000000003
24.83,-112.98,5,25.908000000000005
24.83,-112.97,5,25.912
24.83,-112.96,5,25.924
24.83,-112.95,5,25.9378
24.83,-112.94,5,25.9418
24.83,-112.93,5,25.939600000000002
24.83,-112.92,5,25.945
24.83,-112.91,5,25.958199999999998
24.83,-112.9,5,25.968
24.83,-112.89,5,25.9712
24.83,-112.88,5,25.971999999999998
24.83,-112.87,5,25.9748
24.83,-112.86,5,25.9854
24.83,-112.85,5,26.005599999999998
24.83,-112.84,5,26.0298
