lat,lon,streak,sst_media
24.82,-113.32,5,23.538199999999996
24.82,-113.31,5,23.5724
24.82,-113.3,5,23.607
24.82,-113.29,5,23.641399999999997
24.82,-113.28,5,23.676
24.82,-113.27,5,23.7104
24.82,-113.26,5,23.7446
24.82,-113.25,5,23.778399999999998
24.82,-113.24,5,23.812
24.82,-113.23,5,23.8462
24.82,-113.22,5,23.8798
24.82,-113.21,5,23.9142
24.82,-113.2,5,23.949400000000004
24.82,-113.19,5,23.9852
24.82,-113.18,5,24.022399999999998
24.82,-113.17,5,24.060399999999998
24.82,-113.16,5,24.098599999999998
24.82,-113.15,5,24.136200000000002
24.82,-113.14,5,24.172000000000004
24.82,-113.13,5,24.205400000000004
24.83,-113.75,5,23.1602
24.83,-113.74,5,23.153
24.83,-113.73,5,23.1466
24.83,-113.72,5,23.1412
24.83,-113.71,5,23.136600000000005
24.83,-113.7,5,23.1328
24.83,-113.69,5,23.1282
24.83,-113.68,5,23.122799999999998
24.83,-113.67,5,23.1168
24.83,-113.66,5,23.110400000000002
24.83,-113.65,5,23.1044
24.83,-113.64,5,23.099399999999996
24.83,-113.63,5,23.0974
24.83,-113.62,5,23.0988
24.83,-113.61,5,23.105
24.83,-113.6,5,23.116799999999998
24.83,-113.59,5,23.1316
24.83,-113.58,5,23.145000000000003
24.83,-113.57,5,23.156
24.83,-113.56,5,23.1666
24.83,-113.55,5,23.177000000000003
24.83,-113.54,5,23.187199999999997
24.83,-113.53,5,23.1972
24.83,-113.52,5,23.207
24.83,-113.51,5,23.217
24.83,-113.5,5,23.227
24.83,-113.49,5,23.237000000000002
24.83,-113.48,5,23.245800000000003
24.83,-113.47,5,23.252
24.83,-113.46,5,23.256800000000002
24.83,-113.45,5,23.2612
24.83,-113.44,5,23.2642
24.83,-113.43,5,23.2652
24.83,-113.42,5,23.2672
24.83,-113.41,5,23.2752
24.83,-113.4,5,23.2914
24.83,-113.39,5,23.3166
24.83,-113.38,5,23.349
24.83,-113.37,5,23.385199999999998
24.83,-113.36,5,23.4226
24.83,-113.35,5,23.459600000000002
24.83,-113.34,5,23.496
24.83,-113.33,5,23.5308
24.83,-113.32,5,23.5654
24.83,-113.31,5,23.6
24.83,-113.3,5,23.634
24.83,-113.29,5,23.6678
24.83,-113.28,5,23.7016
24.83,-113.27,5,23.735000000000003
24.83,-113.26,5,23.767999999999997
24.83,-113.25,5,23.801
24.83,-113.24,5,23.8338
24.83,-113.23,5,23.8668
24.83,-113.22,5,23.8998
24.83,-113.21,5,23.933600000000002
24.83,-113.2,5,23.9678
24.83,-113.19,5,24.0034
24.83,-113.18,5,24.040399999999998
24.83,-113.17,5,24.078400000000006
24.83,-113.16,5,24.117
24.83,-113.15,5,24.1544
24.83,-113.14,5,24.1904
24.84,-113.75,5,23.1714
24.84,-113.74,5,23.165
24.84,-113.73,5,23.1596
24.84,-113.72,5,23.1548
24.84,-113.71,5,23.151400000000002
24.84,-113.7,5,23.1482
24.84,-113.69,5,23.144
24.84,-113.68,5,23.1378
24.84,-113.67,5,23.1302
24.84,-113.66,5,23.1222
24.84,-113.65,5,23.113999999999997
24.84,-113.64,5,23.1078
24.84,-113.63,5,23.1044
24.84,-113.62,5,23.1044
24.84,-113.61,5,23.107799999999997
24.84,-113.6,5,23.1158
24.84,-113.59,5,23.126199999999997
24.84,-113.58,5,23.1362
24.84,-113.57,5,23.145999999999997
24.84,-113.56,5,23.154999999999998
24.84,-113.55,5,23.1642
24.84,-113.54,5,23.1732
24.84,-113.53,5,23.183
24.84,-113.52,5,23.192200000000003
24.84,-113.51,5,23.202199999999998
24.84,-113.5,5,23.212799999999998
